,link,reference,brand,title,available,pretax_price,regular_price,price,type,user,level,color,user_config,eco_co2,product_type,qualities,sizes,weight,general_rate,nb_ratings,reviews,reviews_count_1_star,reviews_count_2_stars,reviews_count_3_stars,reviews_count_4_stars,reviews_count_5_stars,image_urls
156,https://freeglisse.com/fr/ski-occasion-junior-performance/14184-ski-occasion-junior-elan-race-rc-waveflex-fixations.html,14184,Elan,Ski occasion Junior ELAN RACE RC Waveflex + fixations,Disponible,49.17,,59.0,Piste,Junior,Loisir sport,Vert,un junior,3.6,Ski occasion junior performance,['Qualité A'],['120 cm'],6.0,5/5,2.0,"['Pas nouveau mais bonne condition.', 'pas encore essayé - aspect visuel bon']",0,0,0,0,2,https://freeglisse.com/37280-small_default/ski-occasion-junior-elan-race-rc-waveflex-fixations.jpg
157,https://freeglisse.com/fr/ski-occasion-junior-performance/14324-ski-occasion-junior-rossignol-hero-junior-pro-multi-event-fixations.html,14324,Rossignol,Ski occasion junior Rossignol Hero Junior Pro Multi Event + fixations,Disponible,74.17,,89.0,Piste,Mixte,Performant,Rouge,un junior,3.6,Ski occasion junior performance,['Qualité A'],['110 cm'],6.0,5/5,1.0,['conforme description'],0,0,0,0,1,https://freeglisse.com/37816-small_default/ski-occasion-junior-rossignol-hero-junior-pro-multi-event-fixations.jpg
158,https://freeglisse.com/fr/ski-occasion-junior-performance/14557-ski-occasion-junior-dynastar-team-course-wc-fixations.html,14557,Dynastar,Ski occasion junior Dynastar Team Course WC + fixations,Disponible,37.5,,45.0,Piste,Junior,Compétition,Bleu,un junior,3.6,Ski occasion junior performance,['Qualité C'],['158 cm'],6.0,1.5/5,2.0,"['Correctement classé C car le Matériel est en bon état mais a beaucoup de rayures', 'Les fixations bougent et ne semble pas pouvoir se resserrer. Les ski ne seront pas utilisables je pense.']",1,1,0,0,0,https://freeglisse.com/50619-small_default/ski-occasion-junior-dynastar-team-course-wc-fixations.jpg
159,https://freeglisse.com/fr/ski-occasion-junior-performance/16441-ski-occasion-junior-head-team-supershape-era-20-fixations.html,16441,Head,Ski occasion junior Head Team Supershape Era 2.0 + fixations,Disponible,37.5,,45.0,Piste,Junior,Loisir sport,Blanc,,3.6,Ski occasion junior performance,['Qualité C'],['117 cm'],6.0,,,[],0,0,0,0,0,https://freeglisse.com/69582-small_default/ski-occasion-junior-head-team-supershape-era-20-fixations.jpg
160,https://freeglisse.com/fr/ski-occasion-junior-performance/18213-ski-occasion-junior-blizzard-racing-gs-fixations.html,18213,Blizzard,Ski occasion junior Blizzard Racing GS + fixations,Disponible,24.17,,29.0,Racing,Junior,Compétition,Orange,,3.6,Ski occasion junior performance,['Qualité C'],['130 cm'],6.0,,,[],0,0,0,0,0,https://freeglisse.com/64337-small_default/ski-occasion-junior-blizzard-racing-gs-fixations.jpg
161,https://freeglisse.com/fr/ski-occasion-junior-performance/18266-ski-occasion-junior-fischer-rc4-worldcup-gs-fixations.html,18266,Fischer,Ski occasion junior Fischer RC4 worldcup GS + fixations,Disponible,45.83,,55.0,Piste,Junior,Performant,Jaune,,3.6,Ski occasion junior performance,['Qualité B'],['130 cm'],6.0,,,[],0,0,0,0,0,https://freeglisse.com/67533-small_default/ski-occasion-junior-fischer-rc4-worldcup-gs-fixations.jpg
162,https://freeglisse.com/fr/ski-occasion-junior-performance/18309-ski-occasion-junior-volkl-racetiger-gs-fixations.html,18309,Volkl,Ski occasion junior Volkl Racetiger GS + fixations,Disponible,24.17,,29.0,Piste,Junior,Performant,Rouge,,3.6,Ski occasion junior performance,['Qualité C'],['150 cm'],6.0,,,[],0,0,0,0,0,https://freeglisse.com/67714-small_default/ski-occasion-junior-volkl-racetiger-gs-fixations.jpg
163,https://freeglisse.com/fr/ski-de-rando-occasion-et-fin-de-serie/18871-ski-occasion-rando-pack-dynastar-cham-alti-85-fixation-look-hm-12.html,18871,Dynastar,Ski occasion RANDO PACK Dynastar Cham Alti 85 + fixation Look HM 12,Disponible,390.83,,469.0,Ski de randonnée,Mixte,Performant,Bleu,,3.6,Ski de rando occasion et fin de série,['Qualité B'],['178 cm'],6.0,,,[],0,0,0,0,0,https://freeglisse.com/71468-small_default/ski-occasion-rando-pack-dynastar-cham-alti-85-fixation-look-hm-12.jpg
164,https://freeglisse.com/fr/ski-de-fond-occasion-alternatif-norme-sns/17488-ski-de-fond-occasion-junior-salomon-skin-race-fixation-sns-access.html,17488,Salomon,Ski de fond occasion junior Salomon Skin Race + fixation SNS Access,Disponible,49.17,,59.0,Alternatif,Junior,Loisir sport,Bleu,,3.6,Ski de fond occasion alternatif norme SNS,['Qualité A'],['135 cm'],4.0,,,[],0,0,0,0,0,
165,https://freeglisse.com/fr/ski-occasion-adulte-all-mountain/16862-ski-occasion-lacroix-lx-gravity-fixations.html,16862,Lacroix,Ski occasion Lacroix LX Gravity + fixations,Rupture de stock,274.17,,329.0,All mountain,Mixte,Performant,Gris,,3.6,Ski occasion adulte performance,[],[],6.0,,,[],0,0,0,0,0,https://freeglisse.com/49174-small_default/ski-occasion-lacroix-lx-gravity-fixations.jpg
166,https://freeglisse.com/fr/ski-occasion-adulte-performance/16493-ski-occasion-rossignol-react-8-fixations.html,16493,Rossignol,Ski occasion Rossignol React 8 + fixations,Rupture de stock,174.17,,209.0,Piste,Mixte,Performant,Noir,Adulte Performance,3.6,Ski occasion adulte performance,[],[],6.0,4/5,1.0,['Correct'],0,0,0,1,0,https://freeglisse.com/65942-small_default/ski-occasion-rossignol-react-8-fixations.jpg
167,https://freeglisse.com/fr/ski-occasion-junior-loisir/11458-ski-occasion-junior-rossignol-radical-j-fixations.html,11458,Rossignol,Ski occasion junior Rossignol radical J + fixations,Rupture de stock,32.5,,39.0,Piste,Junior,Loisir sport,Blanc,,3.6,Ski occasion junior loisir,[],[],6.0,4.3/5,4.0,"['Ensemble raisonnable', 'Ski en très bon état, juste des rayures sur fixations en grade A', 'Semelle et carres en bon état.\r\nFixations desserrées... car filetage détruit dans le ski...', 'Los esquís llegaron encerados y su estado es el normal despues del uso que han tenido']",0,1,0,0,3,https://freeglisse.com/43923-small_default/ski-occasion-junior-rossignol-radical-j-fixations.jpg
168,https://freeglisse.com/fr/ski-occasion-junior-loisir/14128-ski-occasion-junior-k2-rosace-fixations.html,14128,K2,Ski occasion junior K2 Rosace + fixations,Rupture de stock,32.5,,39.0,Piste,Fille,Loisir,Blanc,,3.6,Ski occasion junior loisir,[],[],6.0,5/5,1.0,['Très bien.'],0,0,0,0,1,https://freeglisse.com/37060-small_default/ski-occasion-junior-k2-rosace-fixations.jpg
